,text,label,target
80189,"I recently visited this restaurant and I must say it was a disappointing experience overall. From the moment we walked in, the atmosphere felt off and unwelcoming. The service was slow and inattentive, and the staff seemed disinterested in helping us. The food was subpar, lacking in flavor and presentation. The prices were unjustifiably high for the quality of food and service we received. Overall, I would not recommend this restaurant to anyone looking for a pleasant dining experience. 1 star rating.",CG,1
80190,"The restaurant I visited recently was a decent place with a few notable highlights. The ambiance was pleasant, with dim lighting and cozy seating arrangements. The staff was friendly and welcoming, providing good service throughout my dining experience. However, the food was average at best. While the presentation was nice, the flavors left much to be desired. The menu had a decent variety of options, but the execution fell short of my expectations.

Overall, I would rate this restaurant 3 out of 5 stars. It's a place worth trying if you're looking for a casual dining experience with a nice atmosphere. However, I wouldn't necessarily go out of my way to visit again. There are better dining options in the area that offer tastier dishes and more value for the price. In conclusion, an average dining experience with room for improvement.",CG,1
80191,"The restaurant had a great ambiance and the food was delicious. The service was top-notch and the staff was very friendly. Overall, a wonderful dining experience. I would highly recommend it!",CG,1
80192,"The restaurant was a huge disappointment. The food was bland and the service was slow. I do not recommend dining here. The only positive was the ambiance, but that alone is not worth it. Definitely not coming back. 1 star.",CG,1
80193,"I recently visited this restaurant and overall, my experience was average. The staff was friendly and attentive, but the food was just okay. I ordered the special of the day, but it didn't quite meet my expectations. The ambiance of the restaurant was cozy and inviting, which was a plus. However, the prices were a bit high for the quality of the food. I would give this restaurant a rating of 3 stars. It's a decent option for a casual meal, but there are better choices out there.",CG,1
80194,"I recently dined at this restaurant and had a phenomenal experience. From the moment I walked in, the ambiance was inviting and the staff were incredibly attentive. The menu offered a variety of delicious options, and the presentation of each dish was impeccable. The flavors were exquisite, and I could tell that the ingredients were of the highest quality. The service was prompt and friendly, adding to the overall enjoyable dining experience. I would highly recommend this restaurant to anyone looking for a top-notch dining experience. Overall, I give this restaurant a solid 5-star rating!",CG,1
80195,"I recently dined at this restaurant and it was an exceptional experience from start to finish. The ambiance was cozy and inviting, perfect for a relaxing meal. The service was top-notch, with attentive staff who were knowledgeable about the menu and offered great recommendations. The food was absolutely delicious, each dish bursting with flavor and beautifully presented. I highly recommend trying their signature dishes, you won't be disappointed. Overall, I give this restaurant a solid 5-star rating for their extraordinary service, delicious food, and cozy ambiance. A must-visit for food enthusiasts!",CG,1
80196,This restaurant was a disappointment. The food was bland and the service was slow. Definitely not worth the visit. 1 star.,CG,1
80197,"I recently visited this restaurant and had a delightful experience. The ambiance was cozy, the service was impeccable, and the food was delicious. I would highly recommend trying their signature dishes. Overall, a fantastic dining experience. 4 stars!",CG,1
80198,"The restaurant had a cozy ambiance and the service was friendly. The menu offered a good variety of dishes, but the flavors were lacking depth. The portions were generous, but the prices seemed a bit high for the quality. Overall, it was a decent dining experience, but nothing extraordinary. I would rate it 3 stars out of 5.",CG,1
80199,"I recently visited this restaurant and I must say I was quite disappointed with the overall experience. The service was slow and the staff seemed disorganized. The food was mediocre at best, lacking flavor and presentation. The ambiance was dull and uninviting, making it hard to enjoy the meal. I would not recommend this place to anyone looking for a satisfying dining experience. Overall, I give this restaurant 2 stars out of 5. There is definitely room for improvement in all aspects of the restaurant.",CG,1
80200,"Absolutely fantastic experience! The food was exceptional, service top-notch, and ambiance delightful. A must-visit for food enthusiasts. 5 stars!",CG,1
80201,"I recently visited this restaurant and had a wonderful experience. The ambiance was cozy and welcoming, perfect for a relaxing meal. The service was impeccable, with attentive staff and quick service. The menu offered a diverse range of options, and the food was delicious. I particularly enjoyed the seafood pasta, it was flavorful and cooked to perfection. The prices were reasonable for the quality of food and service provided. Overall, I would highly recommend this restaurant to anyone looking for a great dining experience. 4 stars!",CG,1
80202,"My experience at this restaurant was exceptional! The food was delicious, the service was impeccable, and the ambiance was perfect. I highly recommend trying the signature dish. Overall, a delightful dining experience that deserves 5 stars!",CG,1
80203,"Great food, excellent service, lovely ambiance. The menu offers a variety of delicious dishes. Overall, a fantastic dining experience!",CG,1
80204,"The restaurant I visited had a decent ambiance and the service was satisfactory. The menu had a variety of options but the food quality was average. The staff was friendly and attentive. Overall, I would give it a 3-star rating. It's a good place for a casual meal but there is room for improvement in terms of flavor and presentation. The pricing was reasonable for the portion sizes. I would recommend it for a quick bite or a casual dining experience. ",CG,1
80205,"Great experience at this restaurant! The ambiance was cozy, the food was delicious, and the service was excellent. Definitely a must-visit spot. 4 stars!",CG,1
80206,"I recently visited this restaurant and had a pleasant dining experience. The ambiance was cozy and inviting, perfect for a casual meal or a special occasion. The staff was friendly and attentive, making sure our needs were met throughout the meal. The menu offered a variety of options, from classic dishes to unique specialties, catering to different tastes. The presentation of the food was exquisite, and the flavors were well-balanced and delicious. Overall, I would rate this restaurant 4 stars for its excellent service, delicious food, and pleasant ambiance. I highly recommend this place for anyone looking for a memorable dining experience.",CG,1
80207,"I recently visited this restaurant and I was absolutely blown away by the amazing dining experience. From the moment I walked in, the ambiance was inviting and the decor was top-notch. The service was impeccable, with the staff being attentive and friendly. The menu had a great variety of delicious dishes to choose from, and the food was cooked to perfection. Each bite was a burst of flavor! I highly recommend trying their signature dish, it was truly outstanding. Overall, I would give this restaurant a solid 5-star rating for the exceptional dining experience it provided. Can't wait to go back!",CG,1
80208,"I recently visited this restaurant and I must say, it was a delightful experience! The service was excellent, the food was delicious, and the ambiance was just perfect. I would highly recommend trying their signature dishes. Overall, I would give this restaurant a 4-star rating. Can't wait to visit again soon!",CG,1
80209,"I recently dined at this restaurant and it was an amazing experience! The food was delicious, the service was excellent, and the ambiance was perfect. I would highly recommend this place to anyone looking for a great dining experience. The staff was friendly and attentive, making sure that we had everything we needed. The menu had a wide variety of options to choose from, catering to different tastes. Overall, a 5-star dining experience that I would definitely revisit. Can't wait to go back and try more dishes!",CG,1
80210,"Great food, excellent service, wonderful ambiance. A must-visit for a delightful dining experience!",CG,1
80211,"The restaurant was fantastic! The food was delicious, the service was excellent, and the ambiance was very pleasant. I would highly recommend it to anyone looking for a great dining experience. The only downside was the wait time for a table, but it was definitely worth it. Overall, I would give this restaurant 4 stars out of 5.",CG,1
80212,"The food was terrible, service was slow, and the atmosphere was unpleasant. Definitely not worth the visit. 1 star.",CG,1
80213,"The restaurant exceeded my expectations with delicious food and excellent service. The ambiance was perfect for a relaxing meal. I would highly recommend trying their signature dishes. Overall, a great dining experience worth 4 stars!",CG,1
80214,"The restaurant had a decent ambiance and the service was satisfactory. However, the food was quite average and did not meet my expectations. The menu options were limited and the prices seemed a bit high for the quality of food served. Overall, it was an okay experience but not something I would eagerly revisit. 2 stars.",CG,1
80215,"The restaurant was exceptional in every way! From the ambiance to the delicious food, every aspect was top-notch. A perfect dining experience, worthy of 5 stars. Highly recommend it!",CG,1
80216,"The dining experience at this restaurant was exceptional! From the ambiance to the delicious food, everything was perfect. The service was top-notch and the staff was friendly. I highly recommend this place for a memorable meal. Definitely a 5-star experience!",CG,1
80217,"Excellent food and service! The ambiance was inviting and the staff were friendly. Overall, a delightful dining experience. Highly recommend this restaurant. ⭐️⭐️⭐️⭐️⭐️",CG,1
80218,"I recently dined at the local restaurant on Main Street and had a decent experience. The atmosphere was cozy, and the service was friendly. However, the food was just average, nothing exceptional. I would rate my overall experience as 3 stars. The menu options were limited, and the prices were a bit high for the quality of food served. The restaurant was clean and well-maintained. I appreciated the prompt seating and the attentiveness of the staff. Overall, it was an okay dining experience but not memorable. ",CG,1
80219,"I had an amazing dining experience at this restaurant! The food was exquisite, the service was excellent, and the ambiance was perfect. I would highly recommend this place to anyone looking for a top-notch dining experience. 5 stars for sure!",CG,1
80220,"I recently visited this restaurant and I must say it was an exceptional experience! From the moment we walked in, the ambiance was inviting and the staff were incredibly friendly and attentive. The menu offered a great variety of dishes, and the food was absolutely delicious. Each dish was beautifully presented and bursting with flavor. The service was top-notch, our server was knowledgeable and provided great recommendations. The overall dining experience was fantastic and I would highly recommend this restaurant to anyone looking for a memorable meal. 5 stars!",CG,1
80221,"I recently visited this restaurant and I must say it was an exceptional dining experience. From the moment we walked in, the ambiance was warm and inviting. The staff were attentive and friendly, making sure we had everything we needed throughout our meal. The menu offered a wide variety of delicious dishes, each one beautifully presented and bursting with flavor. I particularly enjoyed the seafood platter, it was fresh and perfectly cooked. The dessert selection was also impressive, with delectable options to satisfy any sweet tooth. Overall, I would highly recommend this restaurant to anyone looking for a top-notch dining experience. 5 stars all the way!",CG,1
80222,"Absolutely amazing experience! The food was delicious, the service was exceptional, and the ambiance was perfect. Definitely a must-visit restaurant! 5 stars ⭐⭐⭐⭐⭐",CG,1
80223,"I recently visited this restaurant and it was an exceptional experience from start to finish. The ambiance was cozy and inviting, creating the perfect setting for a delightful meal. The service was impeccable, with the staff being attentive and friendly throughout. The menu offered a variety of delicious dishes that catered to every palate. I particularly enjoyed the signature dish which was bursting with flavor. The presentation of the food was also top-notch, adding to the overall dining experience. The dessert was a sweet ending to a memorable meal. I highly recommend this restaurant to anyone looking for a five-star dining experience. Can't wait to visit again!",CG,1
80224,"Absolutely fantastic experience at this restaurant! From the moment we walked in, we were greeted warmly by the staff. The ambiance was perfect and the food was delicious. Each dish was beautifully presented and bursting with flavor. The service was top-notch, attentive without being overbearing. Overall, a memorable dining experience that deserves a solid 5-star rating!",CG,1
80225,"The restaurant experience was decent overall. The food was good, but nothing exceptional. The service was satisfactory, although it could have been more attentive. The ambiance was pleasant, creating a relaxed atmosphere. However, the prices seemed a bit high for what was offered. In conclusion, a decent option for a casual meal, but there are better choices available for a similar price point.",CG,1
80226,"I recently visited this restaurant and it was an outstanding experience! From the moment we walked in, the ambiance was inviting and cozy. The staff were incredibly attentive and friendly, making us feel welcome. The food was exquisite, each dish bursting with flavor and beautifully presented. The menu offered a great variety, catering to different dietary preferences. The dessert was the perfect ending to a fantastic meal. Overall, I would highly recommend this restaurant to anyone looking for a memorable dining experience. It definitely deserves a 5-star rating!",CG,1
80227,"I recently visited this restaurant and I must say it was a fantastic experience from start to finish. The ambiance was cozy, the service was excellent, and the food was absolutely delicious. I highly recommend trying their signature dishes. Overall, I give it a solid 5 stars!",CG,1
80228,"I recently visited this restaurant and I must say it exceeded all my expectations! From the moment I walked in, I was greeted with warm hospitality and a cozy ambiance. The staff was incredibly attentive and made sure every detail of our dining experience was perfect. The food was absolutely delicious, each bite bursting with flavor and creativity. The presentation was exquisite, demonstrating the chef's skill and passion for culinary art. The menu offered a wide variety of options, catering to all dietary preferences. The desserts were a delectable finish to a fantastic meal. The overall atmosphere was inviting and elegant, making it a perfect spot for a special occasion or a casual dinner. I highly recommend this restaurant to anyone looking for a memorable dining experience. It truly deserves a rating of 5 stars!",CG,1
80229,"I recently visited this restaurant and had a mixed experience. The ambiance was nice and cozy, but the service was a bit slow. The food was average, nothing extraordinary but decent. The menu had a good variety of options to choose from. I would say it's a decent place for a casual meal, but not the best I've been to. Overall, I would give it 3 stars. It's worth a visit if you're in the area and looking for a simple meal. ",CG,1
80230,"The experience at this restaurant was extremely disappointing. The service was slow, the food was bland, and the atmosphere was lackluster. I would not recommend dining here to anyone. One star out of five.",CG,1
80231,"I recently had the pleasure of dining at this restaurant and I must say, it exceeded all my expectations! From the moment I walked in, I was greeted with a warm and welcoming atmosphere that set the tone for the entire dining experience.

The service was impeccable, with attentive staff who were always available to cater to our needs. The menu offered a wide variety of dishes, each more delicious than the last. I opted for the signature dish, and it did not disappoint. The flavors were rich and well-balanced, leaving me wanting more.

The ambiance of the restaurant was perfect for a romantic evening out or a casual get-together with friends. The decor was charming and elegant, creating a cozy and intimate setting.

Overall, I would highly recommend this restaurant to anyone looking for a memorable dining experience. It truly deserves a 4-star rating for its exceptional service, delicious food, and inviting ambiance. I can't wait to visit again and try more of their amazing dishes!",CG,1
80232,"The experience at this restaurant was extremely disappointing. From the moment we walked in, the service was subpar and the food was below average. The restaurant was not clean, and the staff seemed disorganized. The menu lacked variety and the portions were small. Overall, it felt like a complete waste of time and money. I would not recommend this place to anyone looking for a decent dining experience. 1 star.",CG,1
80233,"I recently visited this restaurant and had an excellent experience. The ambiance was cozy and inviting, perfect for a casual dining experience. The service was top-notch, with attentive staff members ensuring our needs were met promptly. The menu offered a variety of delicious options, and the presentation of the dishes was impeccable. I particularly enjoyed the speciality dish recommended by our server—it was flavorful and cooked to perfection. The prices were reasonable for the quality of food and service provided. Overall, I would highly recommend this restaurant to others looking for a delightful dining experience. 4 stars!",CG,1
80234,"I recently visited this restaurant and had an absolutely amazing experience. From the moment I walked in, I was greeted warmly by the staff who were attentive and friendly throughout my entire visit. The ambiance of the restaurant was cozy and inviting, creating the perfect setting for a memorable dining experience.

The menu offered a wide variety of delicious dishes to choose from, making it difficult to decide what to order. I finally settled on their signature dish, and it did not disappoint. The flavors were rich and well-balanced, and each bite was a delight to the taste buds.

What truly impressed me was the attention to detail in every aspect of the meal. From the presentation of the dishes to the quality of the ingredients, it was evident that the chefs put a lot of care and thought into each plate.

Additionally, the service was impeccable. The wait staff was knowledgeable about the menu and provided great recommendations. They were also prompt in attending to our needs without being intrusive, creating a seamless dining experience.

Overall, I cannot recommend this restaurant highly enough. The food, service, and ambiance all exceeded my expectations and I left feeling satisfied and eager to return. If you're looking for a top-notch dining experience, this restaurant is the place to go!",CG,1
80235,"I recently visited this restaurant and had a fantastic experience. From the moment I walked in, the ambiance was welcoming and cozy. The staff was attentive and friendly, making sure we had everything we needed throughout our meal.

The menu offered a variety of delicious options, and the food was exceptional. I tried their signature dish, and it exceeded my expectations. The flavors were perfectly balanced, and each bite was a delight.

The presentation of the dishes was also impressive, adding to the overall dining experience. The portion sizes were generous, and every dish was a work of art.

I particularly enjoyed the dessert, which was a sweet ending to a perfect meal. The quality of the ingredients was evident in every bite.

Overall, I would highly recommend this restaurant to anyone looking for a memorable dining experience. The combination of great food, impeccable service, and cozy atmosphere makes it a standout choice.

I would give this restaurant a solid 4-star rating for the overall experience. I will definitely be returning to try more of their delicious offerings.",CG,1
80236,"I recently visited this restaurant and unfortunately, I was quite disappointed with the overall experience. The food quality was below average, with some dishes being overcooked and others lacking flavor. The service was also lacking, as it took a long time for our orders to be taken and even longer for the food to arrive at our table. The ambiance of the restaurant was okay, but nothing special. The prices were reasonable, but considering the subpar quality of the food and service, it was not worth it. Overall, I would rate this restaurant 2 stars out of 5. I would not recommend it to others looking for a satisfying dining experience.",CG,1
80237,"The restaurant experience was extremely disappointing. The food was bland and tasteless, lacking any flavor or seasoning. The service was slow and the staff seemed disinterested. The ambiance was dull and uninviting, making for an unpleasant dining atmosphere. Overall, I would not recommend this restaurant to anyone. It was a complete waste of time and money. 1 star rating.",CG,1
80238,"I recently dined at this restaurant and had a delightful experience. The ambiance was cozy and inviting, perfect for a nice evening out. The service was top-notch, with attentive staff who were knowledgeable about the menu. I ordered the chef's special, and it exceeded my expectations - beautifully plated and bursting with flavor. The wine selection was impressive, offering great pairings with the meal. Overall, I would highly recommend this restaurant for a special occasion or a casual night out. My rating for this restaurant would be 4 stars out of 5. ",CG,1
80239,"The food at this restaurant was absolutely amazing! Every dish was full of flavor and perfectly cooked. The service was top-notch, and the ambiance was lovely. I highly recommend this place to anyone looking for a delightful dining experience. 5 stars!",CG,1
80240,"Absolutely loved my experience at this restaurant! The food was exquisite, the service was top-notch, and the ambiance was perfect. I highly recommend trying their signature dishes. Every bite was a delight. Definitely a 5-star dining experience that exceeded my expectations. Will be back soon!",CG,1
80241,"I absolutely loved my experience at this restaurant! The food was delicious, the service was impeccable, and the ambiance was perfect. I would highly recommend this place to anyone looking for a great dining experience. The menu had a great variety of options to choose from and everything we ordered was top-notch. The staff was friendly and attentive, making sure we had a wonderful time. Overall, I give this restaurant a 5-star rating and will definitely be returning soon!",CG,1
80242,"The restaurant had a cozy atmosphere and the service was decent. The food was good but nothing extraordinary. I enjoyed the pasta dish, but the dessert was a bit too sweet for my liking. The staff was friendly and attentive. Overall, it was a pleasant dining experience, but not exceptional. I would give it 3 stars out of 5. ",CG,1
80243,"The restaurant had a cozy ambiance and the staff were friendly, but the food was average. The menu lacked variety and the dishes were not as flavorful as expected. The prices were reasonable, but the portion sizes were smaller than anticipated. Overall, it was a decent experience, but I wouldn't rush to visit again. I would rate it 3 stars out of 5.",CG,1
80244,"The overall experience at this restaurant was extremely disappointing. From the moment we walked in, the service was slow and unattentive. The food quality was subpar and lacked flavor. The atmosphere was dull and uninspiring. It felt like the staff didn't care about the customers at all. The menu options were limited and overpriced for what was offered. I wouldn't recommend this place to anyone looking for a decent dining experience. In conclusion, the one-star rating is well-deserved for this lackluster establishment.",CG,1
80245,"The restaurant had a nice ambiance and the service was decent. However, the food quality was below average and the prices were quite high for what was offered. The menu selection was limited and the dishes we ordered were not very flavorful. I was disappointed with the overall experience and would not recommend this restaurant. The staff was friendly, but that did not make up for the lackluster dining experience. I would give this restaurant a rating of 2 stars out of 5.",CG,1
80246,Fantastic experience at this restaurant! The food was delicious and the service was excellent. The ambiance was cozy and inviting. Definitely worth a visit for a special occasion. I would rate it 4 stars out of 5. Will be back for more!,CG,1
80247,"This restaurant was a huge disappointment. The service was slow, the food was overpriced and tasted bland. The ambiance was dull and uninviting. I regretted spending my money here. Overall, I would not recommend this place to anyone. It's a 1-star experience all the way.",CG,1
80248,"Absolutely loved my experience at this restaurant! The food was top-notch, service was exceptional, and the ambiance was perfect. Every dish we tried was delicious and beautifully presented. The staff was friendly and attentive, making sure we had a wonderful dining experience. I would highly recommend this restaurant to anyone looking for a fantastic meal. 5 stars all the way!",CG,1
80249,"I recently dined at this restaurant and it was an amazing experience from start to finish. The ambiance was cozy and welcoming, perfect for a romantic dinner or a casual get-together with friends. The menu had a great variety of options to choose from, catering to different tastes and dietary preferences. I opted for the signature dish and it exceeded my expectations in terms of presentation and taste. The service was impeccable, with attentive staff who made sure we were well taken care of throughout the meal.

I must say, the highlight of the evening was the dessert! It was a delight for the senses and the perfect way to end a delightful dining experience. The overall atmosphere of the restaurant was lively yet sophisticated, creating the ideal setting for a memorable meal. I would highly recommend this restaurant to anyone looking for a top-notch dining experience. My rating for this restaurant is a well-deserved 5 stars!",CG,1
80250,"I recently visited this restaurant and unfortunately, I was quite disappointed with the overall experience. The food was mediocre at best, lacking in flavor and presentation. The service was slow and inattentive, making the dining experience less enjoyable. The ambiance was also not impressive, with dim lighting and a lackluster decor. Overall, I would rate this restaurant 2 stars out of 5. There is definitely room for improvement in all aspects. I hope the management takes feedback into consideration and works on enhancing the quality of food, service, and atmosphere. ",CG,1
80251,Great food and atmosphere. Service was excellent. Would definitely recommend!,CG,1
80252,"I recently visited this restaurant and it was absolutely amazing! The food was delicious, the service was top-notch, and the ambiance was delightful. I would highly recommend this place to anyone looking for a great dining experience. The menu had a variety of options to choose from, and everything we ordered exceeded our expectations. The staff was friendly and attentive, making sure we had everything we needed throughout our meal. Overall, I would give this restaurant a solid 5-star rating. It's definitely worth a visit if you're in the area.",CG,1
80253,"I recently visited this restaurant and it was an amazing experience! From the moment I walked in, I was greeted with warmth and hospitality. The ambiance was perfect for a cozy dinner with friends. The food was simply outstanding, every dish bursting with flavor and beautifully presented. The service was top-notch, attentive and friendly staff made sure we had everything we needed. Overall, I would highly recommend this restaurant to anyone looking for a delightful dining experience. 5 stars all the way!",CG,1
80254,"The dining experience at this restaurant was exceptional. From the moment we walked in, the ambiance was inviting and the service was top-notch. The menu offered a variety of delicious dishes that were prepared perfectly. Each bite was a burst of flavor, leaving us wanting more. The staff was courteous and attentive, making sure our dining experience was memorable. I would highly recommend this restaurant to anyone looking for a delightful culinary adventure. Five stars without a doubt!",CG,1
80255,"I recently visited this restaurant and it was an amazing experience. The food was delicious, the service was excellent, and the ambiance was perfect. I would highly recommend this place to anyone looking for a great dining experience. 5 stars!",CG,1
80256,"The food at this restaurant was exceptional, with great flavors and presentation. The service was also top-notch, attentive and friendly. Overall, a fantastic dining experience that I would highly recommend. 4 stars!",CG,1
80257,"I recently dined at this restaurant and had a wonderful experience. The ambiance was cozy and inviting, perfect for a relaxing meal. The menu offered a great variety of dishes, all of which were delicious and beautifully presented. The service was impeccable, with attentive staff who made sure we were well taken care of throughout our meal. I particularly enjoyed the seafood pasta, it was cooked to perfection and had a delightful blend of flavors. Overall, I would rate this restaurant 4 stars for its excellent food, atmosphere, and service. I highly recommend it to anyone looking for a memorable dining experience.",CG,1
80258,"The restaurant I visited recently was fantastic! The ambiance was cozy and inviting, perfect for a relaxing meal. The service was exceptional, with attentive staff who were friendly and accommodating. The menu offered a great variety of delicious dishes, all beautifully presented and bursting with flavor. I particularly enjoyed the steak, cooked to perfection and seasoned just right. The desserts were also a highlight, decadent and indulgent. Overall, I had a wonderful dining experience and would highly recommend this restaurant to anyone looking for quality food in a welcoming atmosphere. 4 stars!",CG,1
80259,"The food at this restaurant was excellent, with great flavor and presentation. The service was prompt and friendly. Overall, a wonderful dining experience. 4 stars!",CG,1
80260,"Visited this restaurant and it was absolutely amazing! The food was delicious, the ambience was perfect, and the service was top-notch. Definitely a 5-star experience that I highly recommend. Will be returning soon!",CG,1
80261,"I recently visited this restaurant and it was an amazing experience! From the moment we walked in, the atmosphere was inviting and cozy. The staff were incredibly friendly and attentive, making sure our dining experience was top-notch. The menu offered a wide variety of dishes to choose from, and each dish we tried was absolutely delicious. The presentation of the food was also impressive, making the dining experience even more enjoyable. The ambiance of the restaurant was perfect for a nice evening out with friends or family. Overall, I would highly recommend this restaurant to anyone looking for a fantastic dining experience. Five stars all the way!",CG,1
80262,"I had a disappointing experience at this restaurant. The service was slow, the food was mediocre, and the prices were too high for what we got. I wouldn't recommend this place to anyone. Overall, it was a letdown and I won't be returning. 1 star.",CG,1
80263,"I recently dined at this restaurant and it was an exceptional experience! From the moment we walked in, the ambiance was inviting and the staff was incredibly friendly. The food was delicious, with a wide variety of options to choose from. I highly recommend trying the signature dish, it was packed with flavor and beautifully presented. The service was top-notch, attentive but not intrusive. The overall atmosphere was cozy and perfect for a nice evening out. I would definitely visit again and recommend this restaurant to anyone looking for a fantastic dining experience. 5 stars all the way!",CG,1
80264,"I recently dined at this restaurant and had a fantastic experience. The food was delicious, the service was impeccable, and the ambiance was lovely. I would highly recommend trying the signature dish - it was outstanding! Overall, I would give this restaurant 4 stars for its exceptional dining experience.",CG,1
80265,"I recently visited this restaurant and had an absolutely amazing experience. From the moment we walked in, the atmosphere was inviting and cozy. The staff were incredibly friendly and attentive, making sure we had everything we needed throughout our meal. The menu offered a wide variety of delicious options, and the food was beautifully presented and tasted even better than it looked. I especially loved the attention to detail in every dish. The ambiance was perfect for a special evening out, and I can't wait to come back again soon. Overall, I would highly recommend this restaurant to anyone looking for a top-notch dining experience. 5 stars all the way!",CG,1
80266,"I had an amazing dining experience at this restaurant! The food was delicious, the service was excellent, and the ambiance was perfect. I highly recommend trying their signature dish - it was absolutely divine. The staff was friendly and attentive, making sure we had everything we needed throughout our meal. The restaurant had a cozy and inviting atmosphere that made me feel right at home. Overall, I give this restaurant a 5-star rating for their incredible food, exceptional service, and pleasant ambiance. I can't wait to visit again soon!",CG,1
80267,"I recently visited this restaurant with high expectations, and I must say, I was not disappointed in the slightest. From the moment I walked in, I was greeted warmly by the staff and shown to my table promptly. The ambiance of the restaurant was inviting and cozy, perfect for a relaxing dining experience.

Now, let's talk about the food! The menu options were impressive, offering a wide variety of dishes to choose from. I decided to start with the appetizer, and it was simply delicious. The flavors were perfectly balanced, and the presentation was top-notch.

For the main course, I opted for their signature dish, and it exceeded all my expectations. The combination of flavors and textures was divine, and each bite was a culinary delight. The portion size was generous, ensuring that I left the restaurant feeling satisfied and content.

The service at this restaurant was exceptional. The waitstaff was attentive and friendly, making sure that all my needs were met throughout the meal. They provided excellent recommendations and ensured that my dining experience was nothing short of fantastic.

Overall, I would highly recommend this restaurant to anyone looking for a memorable dining experience. The quality of the food, the ambiance, and the service all contribute to a 5-star rating in my book. I will definitely be returning to this restaurant in the future to savor more of their delicious dishes. Thank you to the staff for making my visit truly special!",CG,1
80268,"I recently visited this restaurant and I must say it was an exceptional experience. From the moment I walked in, I was greeted warmly by the staff and seated promptly. The ambiance of the restaurant was cozy and inviting, creating the perfect atmosphere for a dining experience. Now let's talk about the food - absolutely delicious! Every dish was beautifully presented and bursting with flavor. I particularly enjoyed the seafood platter, it was fresh and cooked to perfection. The service was top-notch, with attentive waitstaff and quick service. Overall, I would highly recommend this restaurant to anyone looking for a memorable dining experience. It definitely deserves a 5-star rating!",CG,1
80269,"The restaurant had a decent ambiance and the staff was friendly. However, the food was average and lacked flavor. The menu options were limited and the prices were on the higher side for the portion sizes. The service was a bit slow, and we had to wait longer than expected for our orders. Overall, it was an okay dining experience, but nothing particularly impressive. I would give it a three-star rating for the average food quality and service.",CG,1
80270,"I recently visited this restaurant and it was an amazing experience! From the moment we stepped in, the ambiance was perfect. The service was top-notch, with the staff being attentive and friendly. The food was outstanding, every dish bursting with flavor. The presentation was beautiful, and the portions were just right. The dessert was the cherry on top, absolutely delicious. Overall, I would highly recommend this restaurant to anyone looking for a memorable dining experience. It's definitely a 5-star rating from me!",CG,1
80271,"Great ambience, delicious food, and excellent service. The restaurant truly exceeded my expectations. A must-visit spot in town!",CG,1
80272,"The food was terrible, service was slow, and the atmosphere was unpleasant. Definitely not worth a visit. 1 star.",CG,1
80273,"Absolutely amazing experience at this restaurant! The food was delicious, service was top-notch, and the ambiance was perfect. Definitely a 5-star dining experience. Will be returning soon for more great meals!",CG,1
80274,"The restaurant I visited was extremely disappointing. The food was bland and overpriced, the service was slow and unfriendly, and the ambiance was dull. I would not recommend this place to anyone. Overall, it was a terrible experience and I would rate it 1 star out of 5. ",CG,1
80275,"I recently visited a restaurant that left me with mixed feelings. The ambiance was cozy and inviting, with tasteful decor and soft lighting. However, the service was a bit slow and the waitstaff seemed overwhelmed. The menu had a decent variety of options, but the food itself was mediocre at best. I ordered the chicken dish, and while it was cooked well, it lacked flavor and seasoning. The prices were reasonable, but I expected more value for the money. Overall, I would give this restaurant a rating of 3 stars. It has potential, but there are areas that need improvement. I hope they work on their service and food quality to truly shine in the competitive restaurant industry.",CG,1
80276,"The restaurant was a huge disappointment. The service was incredibly slow, the food was mediocre at best, and the prices were way too high for what we got. I cannot recommend this place to anyone. One star is generous for the experience we had. Save your money and eat elsewhere.",CG,1
80277,"I recently visited this restaurant and I was blown away by the exceptional service and delicious food. The ambiance was perfect for a cozy dining experience. From the appetizers to the dessert, every dish was a culinary delight. I highly recommend trying their signature dish. Overall, a fantastic dining experience that deserves 5 stars!",CG,1
80278,"The restaurant had a nice ambiance and the service was friendly. However, the food was quite disappointing. The dishes lacked flavor and the portions were small for the price. We expected more based on the reviews we read online. Overall, it was an average experience and we probably won't be returning. 2 stars.",CG,1
80279,Terrible experience at this restaurant. The food was cold and the service was extremely slow. Definitely not worth the visit.,CG,1
80280,"I recently visited this restaurant and the experience was delightful. The ambiance was cozy and inviting, perfect for a nice evening out. The service was exceptional, with attentive staffs who were knowledgeable about the menu and provided great recommendations. The food was absolutely delicious, with a wide variety of options to choose from. I particularly enjoyed the pasta dish, it was cooked to perfection and bursting with flavor. The desserts were a sweet ending to the meal, indulgent and satisfying. Overall, I would highly recommend this restaurant for a special dining experience. My rating is 4 stars out of 5. ",CG,1
80281,"The restaurant I visited was a complete disappointment. The service was slow, the food was bland, and the overall atmosphere was lacking. I would rate this place 1 star out of 5. The dishes were overpriced for the quality and portion size. I do not recommend dining here if you are looking for a satisfying meal. The staff seemed indifferent and uninterested in providing a good experience. Overall, a forgettable and regrettable dining experience.",CG,1
80282,"The restaurant had a cozy ambiance and decent service. The food was average, nothing exceptional but satisfying. Prices were fair. Overall, a pleasant dining experience, worth a visit if you're in the area. 3 stars.",CG,1
